node_id,origen,timestamp_ms,tds_ppm,ph,turbidez_ntu,temp_agua_c,temp_ambiente_c,nivel_m,alerta,estado_mapek
nodo_chancay_01,sintetico,1780886940000,230.1,7.41,9.2,15.3,15.4,1.23,False,0
nodo_chancay_01,sintetico,1780887000000,224.4,7.42,22.0,14.8,15.8,1.18,False,0
nodo_chancay_01,sintetico,1780887060000,239.9,7.4,8.8,14.9,16.1,1.16,False,0
nodo_chancay_01,sintetico,1780887120000,235.3,7.41,7.8,14.8,16.1,1.16,False,0
nodo_chancay_01,sintetico,1780887180000,222.3,7.5,24.9,15.0,16.2,1.23,False,0
nodo_chancay_01,sintetico,1780887240000,230.5,7.37,18.0,14.9,15.1,1.24,False,0
nodo_chancay_01,sintetico,1780887300000,216.5,7.45,17.0,15.2,15.9,1.2,False,0
nodo_chancay_01,sintetico,1780887360000,236.9,7.3,16.1,14.8,16.3,1.21,False,0
nodo_chancay_01,sintetico,1780887420000,227.4,7.44,11.6,14.8,16.1,1.2,False,0
nodo_chancay_01,sintetico,1780887480000,225.6,7.36,12.5,15.2,16.5,1.21,False,0
nodo_chancay_01,sintetico,1780887540000,229.7,7.43,23.7,15.1,15.8,1.17,False,0
nodo_chancay_01,sintetico,1780887600000,230.4,7.3,14.5,15.1,16.4,1.13,False,0
nodo_chancay_01,sintetico,1780887660000,238.9,7.43,11.7,15.0,16.1,1.18,False,0
nodo_chancay_01,sintetico,1780887720000,235.9,7.39,21.7,15.3,15.0,1.23,False,0
nodo_chancay_01,sintetico,1780887780000,228.4,7.55,11.3,15.4,17.0,1.24,False,0
nodo_chancay_01,sintetico,1780887840000,237.6,7.42,17.3,15.0,16.6,1.18,False,0
nodo_chancay_01,sintetico,1780887900000,234.0,7.44,21.9,15.2,15.7,1.18,False,0
nodo_chancay_01,sintetico,1780887960000,225.7,7.35,14.1,15.2,16.9,1.21,False,0
nodo_chancay_01,sintetico,1780888020000,228.8,7.42,4.1,15.0,15.9,1.26,False,0
nodo_chancay_01,sintetico,1780888080000,228.5,7.44,19.4,15.0,16.5,1.23,False,0
nodo_chancay_01,sintetico,1780888140000,235.1,7.35,21.4,15.0,16.7,1.24,False,0
nodo_chancay_01,sintetico,1780888200000,226.3,7.35,15.1,14.7,16.2,1.16,False,0
nodo_chancay_01,sintetico,1780888260000,226.1,7.31,13.9,14.9,16.2,1.25,False,0
nodo_chancay_01,sintetico,1780888320000,249.7,7.38,14.9,14.9,16.6,1.18,False,0
nodo_chancay_01,sintetico,1780888380000,239.4,7.32,15.5,14.9,16.7,1.18,False,0
nodo_chancay_01,sintetico,1780888440000,222.4,7.42,13.3,15.1,17.4,1.23,False,0
nodo_chancay_01,sintetico,1780888500000,235.7,7.31,23.8,14.9,16.4,1.22,False,0
nodo_chancay_01,sintetico,1780888560000,231.2,7.38,16.0,15.7,16.8,1.22,False,0
nodo_chancay_01,sintetico,1780888620000,233.9,7.3,15.1,14.8,16.6,1.22,False,0
nodo_chancay_01,sintetico,1780888680000,231.4,7.5,18.9,14.8,15.1,1.2,False,0
nodo_chancay_01,sintetico,1780888740000,241.9,7.39,12.9,15.5,16.2,1.23,False,0
nodo_chancay_01,sintetico,1780888800000,233.5,7.39,13.8,15.1,15.8,1.23,False,0
nodo_chancay_01,sintetico,1780888860000,229.4,7.45,17.5,14.7,15.8,1.25,False,0
nodo_chancay_01,sintetico,1780888920000,240.4,7.57,14.8,14.8,15.9,1.23,False,0
nodo_chancay_01,sintetico,1780888980000,232.3,7.4,18.8,15.1,16.5,1.15,False,0
nodo_chancay_01,sintetico,1780889040000,231.2,7.24,13.4,14.9,16.0,1.19,False,0
nodo_chancay_01,sintetico,1780889100000,233.1,7.51,17.1,15.1,16.6,1.19,False,0
nodo_chancay_01,sintetico,1780889160000,229.1,7.25,19.0,15.2,16.5,1.21,False,0
nodo_chancay_01,sintetico,1780889220000,230.1,7.34,20.1,14.8,16.6,1.22,False,0
nodo_chancay_01,sintetico,1780889280000,224.1,7.51,5.1,15.0,16.4,1.2,False,0
nodo_chancay_01,sintetico,1780889340000,222.5,7.36,16.5,15.3,16.0,1.22,False,0
nodo_chancay_01,sintetico,1780889400000,220.0,7.33,19.2,15.0,16.2,1.2,False,0
nodo_chancay_01,sintetico,1780889460000,216.1,7.42,10.2,14.7,17.1,1.17,False,0
nodo_chancay_01,sintetico,1780889520000,221.2,7.39,20.4,15.0,16.7,1.15,False,0
nodo_chancay_01,sintetico,1780889580000,228.3,7.32,16.1,14.7,16.7,1.17,False,0
nodo_chancay_01,sintetico,1780889640000,231.0,7.48,12.8,14.7,16.8,1.16,False,0
nodo_chancay_01,sintetico,1780889700000,227.3,7.51,17.1,15.2,16.5,1.14,False,0
nodo_chancay_01,sintetico,1780889760000,206.4,7.53,19.1,14.9,16.7,1.22,False,0
nodo_chancay_01,sintetico,1780889820000,245.7,7.45,4.2,15.0,15.8,1.25,False,0
nodo_chancay_01,sintetico,1780889880000,240.9,7.32,23.1,14.9,16.3,1.18,False,0
nodo_chancay_01,sintetico,1780889940000,234.5,7.26,5.3,15.0,16.9,1.22,False,0
nodo_chancay_01,sintetico,1780890000000,249.1,7.16,9.5,15.1,16.5,1.25,False,0
nodo_chancay_01,sintetico,1780890060000,220.2,7.49,22.1,15.1,16.6,1.22,False,0
nodo_chancay_01,sintetico,1780890120000,248.9,7.41,19.6,14.9,16.1,1.17,False,0
nodo_chancay_01,sintetico,1780890180000,220.3,7.35,12.7,14.9,16.1,1.2,False,0
nodo_chancay_01,sintetico,1780890240000,232.4,7.2,20.1,15.1,16.3,1.16,False,0
nodo_chancay_01,sintetico,1780890300000,217.3,7.27,16.7,15.1,16.6,1.17,False,0
nodo_chancay_01,sintetico,1780890360000,230.1,7.21,16.2,15.2,16.6,1.18,False,0
nodo_chancay_01,sintetico,1780890420000,233.9,7.53,0.6,15.0,16.3,1.13,False,0
nodo_chancay_01,sintetico,1780890480000,228.5,7.45,9.9,14.6,16.4,1.2,False,0
nodo_chancay_01,sintetico,1780890540000,237.1,7.26,13.2,15.2,16.6,1.15,False,0
nodo_chancay_01,sintetico,1780890600000,231.0,7.55,3.2,14.7,16.4,1.2,False,0
nodo_chancay_01,sintetico,1780890660000,224.8,7.32,18.9,15.0,16.9,1.21,False,0
nodo_chancay_01,sintetico,1780890720000,224.3,7.42,14.7,15.1,17.5,1.21,False,0
nodo_chancay_01,sintetico,1780890780000,238.1,7.43,21.6,15.2,16.6,1.21,False,0
nodo_chancay_01,sintetico,1780890840000,223.5,7.38,12.4,14.9,16.5,1.21,False,0
nodo_chancay_01,sintetico,1780890900000,239.2,7.36,7.9,15.0,16.5,1.24,False,0
nodo_chancay_01,sintetico,1780890960000,242.2,7.39,10.1,14.8,16.5,1.24,False,0
nodo_chancay_01,sintetico,1780891020000,213.3,7.36,16.5,15.0,16.2,1.19,False,0
nodo_chancay_01,sintetico,1780891080000,241.3,7.41,20.5,14.9,17.4,1.18,False,0
nodo_chancay_01,sintetico,1780891140000,250.6,7.42,15.1,14.8,16.7,1.26,False,0
nodo_chancay_01,sintetico,1780891200000,232.5,7.34,20.0,15.0,16.9,1.2,False,0
nodo_chancay_01,sintetico,1780891260000,236.0,7.5,15.0,14.9,16.1,1.19,False,0
nodo_chancay_01,sintetico,1780891320000,240.4,7.31,18.2,15.0,17.2,1.23,False,0
nodo_chancay_01,sintetico,1780891380000,227.2,7.43,23.6,14.8,17.0,1.22,False,0
nodo_chancay_01,sintetico,1780891440000,231.8,7.36,17.7,15.2,16.8,1.24,False,0
nodo_chancay_01,sintetico,1780891500000,216.9,7.3,11.3,14.6,17.2,1.21,False,0
nodo_chancay_01,sintetico,1780891560000,231.4,7.36,16.3,15.2,17.1,1.24,False,0
nodo_chancay_01,sintetico,1780891620000,235.0,7.32,15.5,14.9,16.5,1.19,False,0
nodo_chancay_01,sintetico,1780891680000,235.2,7.46,13.2,15.3,16.0,1.18,False,0
nodo_chancay_01,sintetico,1780891740000,240.7,7.38,11.0,14.8,16.8,1.17,False,0
nodo_chancay_01,sintetico,1780891800000,222.3,7.53,26.2,15.1,17.0,1.26,False,0
nodo_chancay_01,sintetico,1780891860000,224.7,7.29,13.7,15.0,16.8,1.17,False,0
nodo_chancay_01,sintetico,1780891920000,249.0,7.17,3.3,15.0,16.5,1.18,False,0
nodo_chancay_01,sintetico,1780891980000,228.5,7.43,11.8,14.8,16.8,1.21,False,0
nodo_chancay_01,sintetico,1780892040000,232.0,7.56,11.2,15.0,16.8,1.22,False,0
nodo_chancay_01,sintetico,1780892100000,229.3,7.44,13.8,15.5,16.9,1.24,False,0
nodo_chancay_01,sintetico,1780892160000,221.8,7.3,7.5,14.9,17.7,1.18,False,0
nodo_chancay_01,sintetico,1780892220000,246.2,7.29,12.3,14.8,17.1,1.13,False,0
nodo_chancay_01,sintetico,1780892280000,224.7,7.59,16.3,14.6,17.4,1.22,False,0
nodo_chancay_01,sintetico,1780892340000,218.7,7.35,8.3,15.2,17.2,1.27,False,0
nodo_chancay_01,sintetico,1780892400000,225.5,7.29,20.9,14.6,17.6,1.21,False,0
nodo_chancay_01,sintetico,1780892460000,210.0,7.51,15.2,14.6,17.0,1.19,False,0
nodo_chancay_01,sintetico,1780892520000,223.5,7.38,15.9,15.2,17.3,1.25,False,0
nodo_chancay_01,sintetico,1780892580000,220.3,7.19,13.0,15.1,16.5,1.21,False,0
nodo_chancay_01,sintetico,1780892640000,236.2,7.6,16.1,15.2,17.1,1.17,False,0
nodo_chancay_01,sintetico,1780892700000,223.3,7.45,18.8,14.9,16.7,1.15,False,0
nodo_chancay_01,sintetico,1780892760000,238.9,7.24,16.2,15.3,16.9,1.13,False,0
nodo_chancay_01,sintetico,1780892820000,244.0,7.53,20.7,14.8,17.5,1.17,False,0
nodo_chancay_01,sintetico,1780892880000,237.8,7.29,15.7,14.8,17.3,1.21,False,0
nodo_chancay_01,sintetico,1780892940000,227.8,7.28,19.2,14.9,17.4,1.21,False,0
nodo_chancay_01,sintetico,1780893000000,231.4,7.3,17.1,14.7,16.2,1.15,False,0
nodo_chancay_01,sintetico,1780893060000,214.8,7.58,4.6,15.1,17.5,1.21,False,0
nodo_chancay_01,sintetico,1780893120000,228.7,7.59,10.6,15.3,16.5,1.19,False,0
nodo_chancay_01,sintetico,1780893180000,221.4,7.34,10.9,14.9,17.3,1.28,False,0
nodo_chancay_01,sintetico,1780893240000,236.9,7.56,11.0,15.0,16.5,1.18,False,0
nodo_chancay_01,sintetico,1780893300000,255.7,7.16,9.6,15.2,16.5,1.14,False,0
nodo_chancay_01,sintetico,1780893360000,235.0,7.48,20.7,14.9,17.0,1.24,False,0
nodo_chancay_01,sintetico,1780893420000,210.1,7.53,22.6,14.9,16.6,1.22,False,0
nodo_chancay_01,sintetico,1780893480000,226.4,7.54,6.8,14.9,17.2,1.24,False,0
nodo_chancay_01,sintetico,1780893540000,231.2,7.4,19.0,15.1,17.3,1.19,False,0
nodo_chancay_01,sintetico,1780893600000,230.9,7.45,18.0,14.8,16.8,1.27,False,0
nodo_chancay_01,sintetico,1780893660000,222.7,7.32,26.1,15.1,16.7,1.21,False,0
nodo_chancay_01,sintetico,1780893720000,232.5,7.39,14.6,15.4,16.9,1.18,False,0
nodo_chancay_01,sintetico,1780893780000,217.6,7.37,7.3,14.9,17.6,1.21,False,0
nodo_chancay_01,sintetico,1780893840000,220.6,7.37,7.2,15.2,17.4,1.17,False,0
nodo_chancay_01,sintetico,1780893900000,236.5,7.5,20.6,14.9,17.4,1.18,False,0
nodo_chancay_01,sintetico,1780893960000,219.8,7.41,10.8,14.9,17.6,1.16,False,0
nodo_chancay_01,sintetico,1780894020000,235.4,7.56,18.6,15.1,17.1,1.19,False,0
nodo_chancay_01,sintetico,1780894080000,216.3,7.41,14.9,15.0,16.6,1.23,False,0
nodo_chancay_01,sintetico,1780894140000,247.6,7.61,19.4,14.8,16.7,1.19,False,0
nodo_chancay_01,sintetico,1780894200000,222.3,7.51,7.3,15.2,16.8,1.22,False,0
nodo_chancay_01,sintetico,1780894260000,227.8,7.38,15.3,15.3,17.3,1.22,False,0
nodo_chancay_01,sintetico,1780894320000,233.3,7.41,18.9,15.2,17.3,1.21,False,0
nodo_chancay_01,sintetico,1780894380000,224.3,7.31,18.5,15.1,17.8,1.18,False,0
nodo_chancay_01,sintetico,1780894440000,231.4,7.41,19.8,14.8,17.1,1.17,False,0
nodo_chancay_01,sintetico,1780894500000,235.8,7.29,6.6,15.0,17.3,1.19,False,0
nodo_chancay_01,sintetico,1780894560000,239.6,7.52,14.4,14.7,17.1,1.25,False,0
nodo_chancay_01,sintetico,1780894620000,237.9,7.36,14.9,14.9,17.3,1.24,False,0
nodo_chancay_01,sintetico,1780894680000,228.3,7.43,22.3,15.0,17.4,1.22,False,0
nodo_chancay_01,sintetico,1780894740000,228.5,7.16,28.7,15.1,17.9,1.17,False,0
nodo_chancay_01,sintetico,1780894800000,253.5,7.36,22.2,15.2,17.8,1.2,False,0
nodo_chancay_01,sintetico,1780894860000,239.5,7.35,19.5,15.2,17.2,1.24,False,0
nodo_chancay_01,sintetico,1780894920000,220.8,7.48,17.2,15.0,17.0,1.2,False,0
nodo_chancay_01,sintetico,1780894980000,231.0,7.44,15.2,15.3,17.1,1.23,False,0
nodo_chancay_01,sintetico,1780895040000,226.6,7.49,21.3,15.2,16.9,1.17,False,0
nodo_chancay_01,sintetico,1780895100000,228.6,7.43,16.0,15.3,18.0,1.17,False,0
nodo_chancay_01,sintetico,1780895160000,217.7,7.51,12.6,15.2,18.1,1.17,False,0
nodo_chancay_01,sintetico,1780895220000,225.9,7.43,14.7,14.9,17.5,1.15,False,0
nodo_chancay_01,sintetico,1780895280000,248.1,7.25,11.5,15.3,17.6,1.17,False,0
nodo_chancay_01,sintetico,1780895340000,235.8,7.38,5.7,14.8,17.3,1.2,False,0
nodo_chancay_01,sintetico,1780895400000,205.1,7.39,6.4,14.9,17.5,1.2,False,0
nodo_chancay_01,sintetico,1780895460000,242.2,7.06,15.2,15.0,17.5,1.18,False,0
nodo_chancay_01,sintetico,1780895520000,240.9,7.29,4.8,15.3,18.0,1.19,False,0
nodo_chancay_01,sintetico,1780895580000,226.4,7.59,9.2,15.0,17.5,1.15,False,0
nodo_chancay_01,sintetico,1780895640000,237.2,7.36,17.3,15.0,17.7,1.23,False,0
nodo_chancay_01,sintetico,1780895700000,221.4,7.38,11.2,14.9,17.8,1.19,False,0
nodo_chancay_01,sintetico,1780895760000,225.3,7.17,8.8,15.3,18.3,1.2,False,0
nodo_chancay_01,sintetico,1780895820000,245.0,7.26,9.4,15.2,17.1,1.15,False,0
nodo_chancay_01,sintetico,1780895880000,227.3,7.44,21.0,15.0,17.1,1.22,False,0
nodo_chancay_01,sintetico,1780895940000,211.3,7.34,19.1,14.7,17.7,1.21,False,0
nodo_chancay_01,sintetico,1780896000000,229.4,7.28,10.8,14.9,17.7,1.19,False,0
nodo_chancay_01,sintetico,1780896060000,229.2,7.52,17.5,14.6,17.7,1.17,False,0
nodo_chancay_01,sintetico,1780896120000,242.0,7.32,15.5,15.1,17.5,1.21,False,0
nodo_chancay_01,sintetico,1780896180000,230.1,7.26,19.1,15.0,17.9,1.17,False,0
nodo_chancay_01,sintetico,1780896240000,225.8,7.39,21.4,15.2,18.4,1.23,False,0
nodo_chancay_01,sintetico,1780896300000,240.5,7.31,6.4,14.7,18.5,1.24,False,0
nodo_chancay_01,sintetico,1780896360000,231.2,7.31,17.1,14.9,18.3,1.17,False,0
nodo_chancay_01,sintetico,1780896420000,222.5,7.38,15.2,15.0,18.1,1.21,False,0
nodo_chancay_01,sintetico,1780896480000,241.5,7.33,20.5,14.8,17.7,1.17,False,0
nodo_chancay_01,sintetico,1780896540000,231.9,7.22,6.4,15.2,18.1,1.15,False,0
nodo_chancay_01,sintetico,1780896600000,230.0,7.45,8.6,15.0,17.8,1.18,False,0
nodo_chancay_01,sintetico,1780896660000,231.8,7.48,15.5,15.2,18.4,1.19,False,0
nodo_chancay_01,sintetico,1780896720000,219.3,7.36,13.6,14.8,17.8,1.16,False,0
nodo_chancay_01,sintetico,1780896780000,224.7,7.45,16.8,15.2,18.6,1.21,False,0
nodo_chancay_01,sintetico,1780896840000,230.0,7.35,6.8,15.5,18.0,1.21,False,0
nodo_chancay_01,sintetico,1780896900000,228.1,7.2,21.0,15.0,18.0,1.25,False,0
nodo_chancay_01,sintetico,1780896960000,242.7,7.48,15.9,15.0,17.4,1.22,False,0
nodo_chancay_01,sintetico,1780897020000,232.2,7.38,15.9,15.3,17.6,1.24,False,0
nodo_chancay_01,sintetico,1780897080000,238.5,7.41,14.3,15.3,18.7,1.19,False,0
nodo_chancay_01,sintetico,1780897140000,230.1,7.38,9.3,14.8,17.8,1.21,False,0
nodo_chancay_01,sintetico,1780897200000,240.6,7.37,11.1,15.1,18.6,1.21,False,0
nodo_chancay_01,sintetico,1780897260000,234.0,7.4,23.2,15.0,18.0,1.17,False,0
nodo_chancay_01,sintetico,1780897320000,230.1,7.41,15.4,15.1,18.1,1.21,False,0
nodo_chancay_01,sintetico,1780897380000,229.9,7.52,15.0,15.0,17.9,1.22,False,0
nodo_chancay_01,sintetico,1780897440000,220.5,7.43,19.3,15.0,18.5,1.2,False,0
nodo_chancay_01,sintetico,1780897500000,235.1,7.51,11.1,15.1,18.4,1.2,False,0
nodo_chancay_01,sintetico,1780897560000,229.6,7.54,17.1,15.5,18.4,1.17,False,0
nodo_chancay_01,sintetico,1780897620000,225.0,7.23,15.8,15.1,18.4,1.26,False,0
nodo_chancay_01,sintetico,1780897680000,241.1,7.52,13.6,15.0,18.1,1.18,False,0
nodo_chancay_01,sintetico,1780897740000,217.5,7.46,12.6,15.4,18.4,1.19,False,0
nodo_chancay_01,sintetico,1780897800000,225.8,7.44,18.3,15.1,17.6,1.24,False,0
nodo_chancay_01,sintetico,1780897860000,240.3,7.49,17.8,15.4,18.0,1.25,False,0
nodo_chancay_01,sintetico,1780897920000,233.2,7.36,11.2,15.1,19.3,1.19,False,0
nodo_chancay_01,sintetico,1780897980000,229.5,7.45,17.4,15.3,19.1,1.2,False,0
nodo_chancay_01,sintetico,1780898040000,232.5,7.28,9.4,15.2,18.5,1.23,False,0
nodo_chancay_01,sintetico,1780898100000,231.8,7.25,11.5,15.5,18.5,1.23,False,0
nodo_chancay_01,sintetico,1780898160000,214.8,7.44,16.9,15.2,18.6,1.21,False,0
nodo_chancay_01,sintetico,1780898220000,226.5,7.38,16.3,15.4,18.3,1.22,False,0
nodo_chancay_01,sintetico,1780898280000,246.2,7.39,9.6,15.3,18.1,1.21,False,0
nodo_chancay_01,sintetico,1780898340000,223.4,7.31,16.8,14.9,18.2,1.13,False,0
nodo_chancay_01,sintetico,1780898400000,226.8,7.43,14.1,15.2,18.3,1.23,False,0
nodo_chancay_01,sintetico,1780898460000,224.6,7.35,20.3,15.2,18.4,1.16,False,0
nodo_chancay_01,sintetico,1780898520000,229.1,7.39,17.1,15.3,18.8,1.17,False,0
nodo_chancay_01,sintetico,1780898580000,224.2,7.34,9.3,15.4,18.9,1.19,False,0
nodo_chancay_01,sintetico,1780898640000,234.9,7.31,15.9,14.9,18.7,1.18,False,0
nodo_chancay_01,sintetico,1780898700000,232.0,7.37,11.2,15.5,18.7,1.18,False,0
nodo_chancay_01,sintetico,1780898760000,237.7,7.51,15.4,15.3,18.7,1.26,False,0
nodo_chancay_01,sintetico,1780898820000,219.5,7.34,16.9,15.1,18.2,1.23,False,0
nodo_chancay_01,sintetico,1780898880000,226.6,7.38,17.5,15.4,19.4,1.21,False,0
nodo_chancay_01,sintetico,1780898940000,227.7,7.36,10.2,14.9,19.3,1.23,False,0
nodo_chancay_01,sintetico,1780899000000,234.6,7.33,12.0,15.1,18.6,1.25,False,0
nodo_chancay_01,sintetico,1780899060000,222.1,7.51,15.2,15.1,18.7,1.17,False,0
nodo_chancay_01,sintetico,1780899120000,239.2,7.25,12.8,15.2,18.6,1.19,False,0
nodo_chancay_01,sintetico,1780899180000,241.9,7.38,12.9,15.3,18.8,1.21,False,0
nodo_chancay_01,sintetico,1780899240000,220.1,7.31,9.7,15.3,18.9,1.2,False,0
nodo_chancay_01,sintetico,1780899300000,225.1,7.45,16.9,15.6,18.5,1.19,False,0
nodo_chancay_01,sintetico,1780899360000,224.7,7.4,11.7,15.1,18.7,1.23,False,0
nodo_chancay_01,sintetico,1780899420000,256.3,7.51,13.4,15.5,18.9,1.19,False,0
nodo_chancay_01,sintetico,1780899480000,225.7,7.46,15.2,15.5,18.6,1.16,False,0
nodo_chancay_01,sintetico,1780899540000,246.8,7.4,2.5,15.3,19.0,1.24,False,0
nodo_chancay_01,sintetico,1780899600000,217.3,7.46,7.0,15.1,19.0,1.25,False,0
nodo_chancay_01,sintetico,1780899660000,220.1,7.47,22.9,15.1,18.6,1.26,False,0
nodo_chancay_01,sintetico,1780899720000,223.1,7.3,7.2,15.6,19.2,1.26,False,0
nodo_chancay_01,sintetico,1780899780000,221.5,7.47,19.6,15.3,17.7,1.19,False,0
nodo_chancay_01,sintetico,1780899840000,227.3,7.42,19.4,15.6,18.9,1.19,False,0
nodo_chancay_01,sintetico,1780899900000,222.9,7.44,14.9,15.4,19.7,1.14,False,0
nodo_chancay_01,sintetico,1780899960000,221.8,7.35,22.5,15.1,19.0,1.17,False,0
nodo_chancay_01,sintetico,1780900020000,241.6,7.3,19.1,15.5,19.5,1.21,False,0
nodo_chancay_01,sintetico,1780900080000,242.2,7.29,16.0,15.0,18.3,1.15,False,0
nodo_chancay_01,sintetico,1780900140000,239.5,7.05,16.9,15.3,19.8,1.22,False,0
nodo_chancay_01,sintetico,1780900200000,235.2,7.32,19.8,15.4,19.0,1.21,False,0
nodo_chancay_01,sintetico,1780900260000,230.9,7.63,17.0,15.5,19.0,1.18,False,0
nodo_chancay_01,sintetico,1780900320000,225.0,7.47,19.3,15.2,18.3,1.22,False,0
nodo_chancay_01,sintetico,1780900380000,220.5,7.42,23.0,15.6,18.8,1.22,False,0
nodo_chancay_01,sintetico,1780900440000,233.6,7.49,21.3,15.2,19.0,1.17,False,0
nodo_chancay_01,sintetico,1780900500000,218.3,7.36,13.4,15.8,18.6,1.19,False,0
nodo_chancay_01,sintetico,1780900560000,220.1,7.35,10.7,14.8,19.3,1.21,False,0
nodo_chancay_01,sintetico,1780900620000,241.5,7.36,15.2,15.3,19.4,1.17,False,0
nodo_chancay_01,sintetico,1780900680000,249.0,7.32,25.4,15.1,19.1,1.11,False,0
nodo_chancay_01,sintetico,1780900740000,233.9,7.32,9.1,15.2,18.8,1.21,False,0
nodo_chancay_01,sintetico,1780900800000,241.1,7.39,13.9,15.5,19.2,1.17,False,0
nodo_chancay_01,sintetico,1780900860000,227.5,7.4,14.3,15.3,19.6,1.15,False,0
nodo_chancay_01,sintetico,1780900920000,216.6,7.52,10.8,15.5,18.9,1.17,False,0
nodo_chancay_01,sintetico,1780900980000,236.1,7.49,15.6,15.2,19.5,1.15,False,0
nodo_chancay_01,sintetico,1780901040000,235.7,7.24,12.1,15.3,19.8,1.19,False,0
nodo_chancay_01,sintetico,1780901100000,230.7,7.36,14.7,15.5,19.4,1.25,False,0
nodo_chancay_01,sintetico,1780901160000,227.6,7.28,14.2,15.3,19.9,1.23,False,0
nodo_chancay_01,sintetico,1780901220000,239.6,7.13,15.2,15.4,19.3,1.21,False,0
nodo_chancay_01,sintetico,1780901280000,220.1,7.4,10.2,15.5,19.3,1.19,False,0
nodo_chancay_01,sintetico,1780901340000,222.3,7.45,12.5,15.6,19.6,1.21,False,0
nodo_chancay_01,sintetico,1780901400000,219.9,7.4,14.2,14.9,19.7,1.22,False,0
nodo_chancay_01,sintetico,1780901460000,230.8,7.43,14.8,15.5,18.7,1.23,False,0
nodo_chancay_01,sintetico,1780901520000,219.1,7.36,15.0,15.5,18.8,1.18,False,0
nodo_chancay_01,sintetico,1780901580000,223.2,7.29,18.0,15.4,19.8,1.14,False,0
nodo_chancay_01,sintetico,1780901640000,222.9,7.35,9.5,15.1,20.3,1.26,False,0
nodo_chancay_01,sintetico,1780901700000,227.4,7.53,13.7,15.5,19.0,1.24,False,0
nodo_chancay_01,sintetico,1780901760000,215.1,7.43,10.4,15.5,19.5,1.2,False,0
nodo_chancay_01,sintetico,1780901820000,230.9,7.24,9.8,15.5,19.8,1.18,False,0
nodo_chancay_01,sintetico,1780901880000,242.5,7.4,16.7,15.6,19.4,1.18,False,0
nodo_chancay_01,sintetico,1780901940000,231.4,7.52,15.4,15.7,19.6,1.18,False,0
nodo_chancay_01,sintetico,1780902000000,245.4,7.47,12.3,15.0,19.7,1.15,False,0
nodo_chancay_01,sintetico,1780902060000,243.3,7.52,12.0,15.4,19.5,1.19,False,0
nodo_chancay_01,sintetico,1780902120000,237.8,7.24,8.5,15.4,19.9,1.19,False,0
nodo_chancay_01,sintetico,1780902180000,230.7,7.4,20.3,15.3,20.5,1.17,False,0
nodo_chancay_01,sintetico,1780902240000,230.2,7.36,14.3,15.7,19.6,1.2,False,0
nodo_chancay_01,sintetico,1780902300000,237.6,7.45,6.9,15.4,19.5,1.23,False,0
nodo_chancay_01,sintetico,1780902360000,226.1,7.31,15.3,15.5,19.5,1.18,False,0
nodo_chancay_01,sintetico,1780902420000,211.2,7.3,11.2,15.5,18.8,1.23,False,0
nodo_chancay_01,sintetico,1780902480000,234.9,7.39,12.0,15.7,19.5,1.21,False,0
nodo_chancay_01,sintetico,1780902540000,218.7,7.3,19.9,15.4,20.0,1.21,False,0
nodo_chancay_01,sintetico,1780902600000,220.4,7.42,13.8,15.8,19.6,1.17,False,0
nodo_chancay_01,sintetico,1780902660000,230.0,7.19,23.3,15.7,19.9,1.24,False,0
nodo_chancay_01,sintetico,1780902720000,229.0,7.51,30.0,15.5,19.2,1.21,False,0
nodo_chancay_01,sintetico,1780902780000,215.9,7.11,21.9,15.5,19.6,1.21,False,0
nodo_chancay_01,sintetico,1780902840000,231.7,7.48,9.7,15.7,20.3,1.23,False,0
nodo_chancay_01,sintetico,1780902900000,239.7,7.33,22.0,15.2,19.4,1.17,False,0
nodo_chancay_01,sintetico,1780902960000,218.7,7.25,12.1,15.8,20.0,1.22,False,0
nodo_chancay_01,sintetico,1780903020000,242.7,7.41,17.5,15.5,19.6,1.19,False,0
nodo_chancay_01,sintetico,1780903080000,214.4,7.48,21.9,15.7,19.8,1.19,False,0
nodo_chancay_01,sintetico,1780903140000,251.2,7.51,9.4,15.3,20.0,1.2,False,0
nodo_chancay_01,sintetico,1780903200000,225.9,7.5,15.6,15.8,20.3,1.19,False,0
nodo_chancay_01,sintetico,1780903260000,231.5,7.3,15.6,15.6,20.1,1.18,False,0
nodo_chancay_01,sintetico,1780903320000,211.1,7.41,10.6,15.7,21.0,1.18,False,0
nodo_chancay_01,sintetico,1780903380000,229.4,7.21,5.9,15.5,20.8,1.19,False,0
nodo_chancay_01,sintetico,1780903440000,232.3,7.4,18.6,15.6,20.1,1.16,False,0
nodo_chancay_01,sintetico,1780903500000,229.1,7.42,7.9,15.8,20.1,1.18,False,0
nodo_chancay_01,sintetico,1780903560000,224.4,7.35,18.3,15.6,19.6,1.21,False,0
nodo_chancay_01,sintetico,1780903620000,220.5,7.21,14.0,15.3,21.0,1.17,False,0
nodo_chancay_01,sintetico,1780903680000,241.3,7.33,21.7,15.4,20.8,1.21,False,0
nodo_chancay_01,sintetico,1780903740000,230.3,7.58,9.3,15.5,20.2,1.25,False,0
nodo_chancay_01,sintetico,1780903800000,245.4,7.43,14.6,15.7,20.5,1.25,False,0
nodo_chancay_01,sintetico,1780903860000,224.7,7.34,25.5,15.7,20.9,1.15,False,0
nodo_chancay_01,sintetico,1780903920000,225.7,7.37,11.5,15.4,21.0,1.21,False,0
